name,symbol,Date,closingprice
Geo,GEO,4/30/2021 0:00,5.51
NewMarket,NEU,4/30/2021 0:00,346.59
Stoneridge,SRI,4/30/2021 0:00,33.25
TransAlta Corp,TAC,4/30/2021 0:00,9.83
Credicorp,BAP,4/30/2021 0:00,119.4
Celestica Inc.,CLS,4/30/2021 0:00,8.33
Costamare,CMRE,4/30/2021 0:00,10.52
Dril-Quip,DRQ,4/30/2021 0:00,30.65
Envestnet,ENV,4/30/2021 0:00,73.83
First Bancorp,FBP,4/30/2021 0:00,12.57
Frontline,FRO,4/30/2021 0:00,7.64
CGI Inc,GIB,4/30/2021 0:00,88.46
Hubbell,HUBB,4/30/2021 0:00,192.01
MarineMax,HZO,4/30/2021 0:00,56.8
Invacare,IVC,4/30/2021 0:00,9.03
JMP,JMP,4/30/2021 0:00,5.56
Lennar B,LENb,4/30/2021 0:00,80.57
Materion,MTRN,4/30/2021 0:00,70.81
MaxLinear,MXL,4/30/2021 0:00,35.99
Insperity,NSP,4/30/2021 0:00,87.54
Primerica,PRI,4/30/2021 0:00,159.77
Rite Aid,RAD,4/30/2021 0:00,17.52
Steelcase,SCS,4/30/2021 0:00,13.8
Adecoagro SA,AGRO,4/30/2021 0:00,9.31
AH Belo,AHC,4/30/2021 0:00,2
Ameresco,AMRC,4/30/2021 0:00,52.79
Brinks,BCO,4/30/2021 0:00,79.92
Barclays ADR,BCS,4/30/2021 0:00,9.57
Citizens,CIA,4/30/2021 0:00,5.84
CryoLife,CRY,4/30/2021 0:00,29.18
Ducommun,DCO,4/30/2021 0:00,58.93
Griffon,GFF,4/30/2021 0:00,27.12
Genie Energy,GNE,4/30/2021 0:00,5.6
Heico A,HEIa,4/30/2021 0:00,126.28
IAMGold,IAG,4/30/2021 0:00,3.13
ING ADR,ING,4/30/2021 0:00,12.74
St Joe,JOE,4/30/2021 0:00,45.79
La-Z-Boy,LZB,4/30/2021 0:00,44.46
Marcus,MCS,4/30/2021 0:00,19.96
MEDIFAST,MED,4/30/2021 0:00,227.09
PolyOne,POL,4/30/2021 0:00,50.77
Seadrill Ltd,SDRL,4/30/2021 0:00,0.225
Skyline,SKY,4/30/2021 0:00,44.43
ReneSola,SOL,4/30/2021 0:00,9.63
Seaspan,SSW,4/30/2021 0:00,13.78
Systemax,SYX,4/30/2021 0:00,42.72
TrueBlue,TBI,4/30/2021 0:00,28.3
Avista,AVA,4/30/2021 0:00,46.02
Chemed,CHE,4/30/2021 0:00,476.61
Danaos,DAC,4/30/2021 0:00,54.29
Diebold,DBD,4/30/2021 0:00,15.01
Deluxe,DLX,4/30/2021 0:00,44.02
Embraer ADR,ERJ,4/30/2021 0:00,11.05
Express,EXPR,4/30/2021 0:00,3.05
Genpact,G,4/30/2021 0:00,47.53
Genesco,GCO,4/30/2021 0:00,50
Aerojet Rocketdyne,AJRD,4/30/2021 0:00,46.72
Harsco,HSC,4/30/2021 0:00,17.93
Hexcel,HXL,4/30/2021 0:00,56.41
IDACORP,IDA,4/30/2021 0:00,102.48
Kemper,KMPR,4/30/2021 0:00,78.06
Markel,MKL,4/30/2021 0:00,1176.42
Maximus,MMS,4/30/2021 0:00,91.64
Meritor,MTOR,4/30/2021 0:00,27.03
Natuzzi,NTZ,4/30/2021 0:00,14.39
Novartis ADR,NVS,4/30/2021 0:00,85.24
Pearson ADR,PSO,4/30/2021 0:00,11.5
Rogers,ROG,4/30/2021 0:00,195.84
Stepan,SCL,4/30/2021 0:00,130.66
Synnex,SNX,4/30/2021 0:00,121.2
StarTek,SRT,4/30/2021 0:00,8.13
STERIS,STE,4/30/2021 0:00,211.02
Stantec,STN,4/30/2021 0:00,46.83
Equinor ADR,EQNR,4/30/2021 0:00,20.27
Allete,ALE,4/30/2021 0:00,70.36
AMREP,AXR,4/30/2021 0:00,10.7
Belden,BDC,4/30/2021 0:00,43.28
Brady,BRC,4/30/2021 0:00,54.57
Cato,CATO,4/30/2021 0:00,13.4
Cabot Corp,CBT,4/30/2021 0:00,54.88
Crane,CR,4/30/2021 0:00,94.06
Cubic,CUB,4/30/2021 0:00,74.84
Diageo ADR,DEO,4/30/2021 0:00,179.35
Glatfelter,GLT,4/30/2021 0:00,14.72
Heico,HEI,4/30/2021 0:00,140.8
Kadant,KAI,4/30/2021 0:00,178.03
Lydall,LDL,4/30/2021 0:00,36.85
Mednax,MD,4/30/2021 0:00,26.32
Moog,MOGa,4/30/2021 0:00,86.55
MasTec,MTZ,4/30/2021 0:00,104.36
Nelnet,NNI,4/30/2021 0:00,74.23
Revlon,REV,4/30/2021 0:00,11.87
Regis,RGS,4/30/2021 0:00,12.94
Calix,CALX,4/30/2021 0:00,42.29
CubeSmart,CUBE,4/30/2021 0:00,42.34
Ennis,EBF,4/30/2021 0:00,20.73
Edenor ADR,EDN,4/30/2021 0:00,3.7
Graco,GGG,4/30/2021 0:00,76.8
Rediff.com India,REDFY,4/30/2021 0:00,0.18
Aviva ADR,AVVIY,4/30/2021 0:00,11.11
Sonic Healthcare ADR,SKHHY,4/30/2021 0:00,27.67
Nidec,NJDCY,4/30/2021 0:00,29.06
ASX ADR,ASXFY,4/30/2021 0:00,56.12
Skanska B ADR,SKBSY,4/30/2021 0:00,27.28
Fortum ADR,FOJCY,4/30/2021 0:00,5.27
Veolia ADR,VEOEY,4/30/2021 0:00,31.84
Yanzhou Coal Mining,YZCAY,4/30/2021 0:00,11.98
Coca Cola HBC ADR,CCHGY,4/30/2021 0:00,34.34
Siemens ADR,SIEGY,4/30/2021 0:00,83.36
ZTE Corp ADR,ZTCOY,4/30/2021 0:00,4.89
Swedish Match Ab Ord,SWMAY,4/30/2021 0:00,41.2
Louis Vuitton ADR,LVMUY,4/30/2021 0:00,150.845
Mowi,MHGVY,4/30/2021 0:00,24.64
Tencent ADR,TCEHY,4/30/2021 0:00,79.66
Gazprom,OGZPY,4/30/2021 0:00,6.09
Pernod Ricard SA PK,PDRDY,4/30/2021 0:00,41
Air France KLM SA,AFLYY,4/30/2021 0:00,5.59
AAC Technologies Holdings Inc,AACAY,4/30/2021 0:00,5.5
AB Electrolux,ELUXY,4/30/2021 0:00,56.69
AB SKF,SKFRY,4/30/2021 0:00,26.24
Accor SA,ACCYY,4/30/2021 0:00,8.05
Adecco Group,AHEXY,4/30/2021 0:00,33.73
Adidas ADR,ADDYY,4/30/2021 0:00,154.79
Advanced Info Service Public,AVIFY,4/30/2021 0:00,5.54
ageas SA/NV,AGESY,4/30/2021 0:00,60.65
AGL Energy,AGLXY,4/30/2021 0:00,6.99
Agricultural Bank of China PK,ACGBY,4/30/2021 0:00,9.66
AIA ADR,AAGIY,4/30/2021 0:00,50.86
Airbus Group NV,EADSY,4/30/2021 0:00,30.01
Ajinomoto ADR,AJINY,4/30/2021 0:00,20
Akbank Turk Anonim Sirketi,AKBTY,4/30/2021 0:00,1.25
Akzo Nobel ADR,AKZOY,4/30/2021 0:00,39.94
Allianz ADR,AZSEY,4/30/2021 0:00,26.01
Alpha Bank,ALBKY,4/30/2021 0:00,0.36
Alstom PK,ALSMY,4/30/2021 0:00,5.42
Alumina Limited PK,AWCMY,4/30/2021 0:00,5.33
Amadeus IT Holding SA PK,AMADY,4/30/2021 0:00,68.17
ANA Holdings ADR,ALNPY,4/30/2021 0:00,4.73
Anglo American Platinum ADR,ANGPY,4/30/2021 0:00,22.91
Anglo American ADR,NGLOY,4/30/2021 0:00,21.46
Anhui Conch Cement Co,AHCHY,4/30/2021 0:00,29.89
AP Moeller-Maersk AS,AMKBY,4/30/2021 0:00,12.45
Arkema ADR,ARKAY,4/30/2021 0:00,124.11
Aryzta AG PK,ARZTY,4/30/2021 0:00,0.56
AGC,ASGLY,4/30/2021 0:00,9.36
Asahi Kaisei Corp,AHKSY,4/30/2021 0:00,21.12
ASOS plc PK,ASOMY,4/30/2021 0:00,72.29
Assa Abloy AB,ASAZY,4/30/2021 0:00,14.31
Associated British Foods plc,ASBFY,4/30/2021 0:00,31.95
Astellas Pharma Inc,ALPMY,4/30/2021 0:00,14.99
Atlantia ADR,ATASY,4/30/2021 0:00,9.76
Atlas Copco AB,ATLKY,4/30/2021 0:00,60.79
AU & NZ Banking Group,ANZBY,4/30/2021 0:00,22.08
Avita Medical,RCEL,4/30/2021 0:00,20.64
Axa ADR,AXAHY,4/30/2021 0:00,28.25
BAE Systems PLC,BAESY,4/30/2021 0:00,28.15
Balfour Beatty ADR,BAFYY,4/30/2021 0:00,8.6
Banco Do Brasil SA,BDORY,4/30/2021 0:00,5.39
Bank China ADR,BACHY,4/30/2021 0:00,9.91
Bank Rakyat,BKRKY,4/30/2021 0:00,14.03
BASF ADR,BASFY,4/30/2021 0:00,20.24
Bayer AG PK,BAYRY,4/30/2021 0:00,16.19
BMW ADR,BMWYY,4/30/2021 0:00,33.34
BB Seguridade Participacoes SA,BBSEY,4/30/2021 0:00,4.05
Bidvest Group Ltd PK,BDVSY,4/30/2021 0:00,23.21
BNP Paribas ADR,BNPQY,4/30/2021 0:00,32.07
BOC Hong Kong ADR,BHKLY,4/30/2021 0:00,71.29
Brambles ADR,BXBLY,4/30/2021 0:00,16.08
Bridgestone ADR,BRDCY,4/30/2021 0:00,20.04
British Land Company,BTLCY,4/30/2021 0:00,7.24
Bunzl plc,BZLFY,4/30/2021 0:00,32.9
Burberry Group Plc,BURBY,4/30/2021 0:00,28.25
BYD ADR,BYDDY,4/30/2021 0:00,41.43
Capgemini ADR,CGEMY,4/30/2021 0:00,36.54
CapitaLand,CLLDY,4/30/2021 0:00,5.668
Carlsberg AS,CABGY,4/30/2021 0:00,35.09
Carrefour SA PK,CRRFY,4/30/2021 0:00,3.9
Cathay Pacific Airways ADR,CPCAY,4/30/2021 0:00,4.35
Central Japan Railway Co,CJPRY,4/30/2021 0:00,14.56
Centrica ADR,CPYYY,4/30/2021 0:00,3.09
China Construction Bank Corp,CICHY,4/30/2021 0:00,15.77
China Merchants Bank Co,CIHKY,4/30/2021 0:00,40.3
China Shenhua Energy Co,CSUAY,4/30/2021 0:00,8.32
Chorus ADR,CHRYY,4/30/2021 0:00,24.72
Chow Tai Fook Jewellery Group,CJEWY,4/30/2021 0:00,15.91
CHR Hansen Holding AS,CHYHY,4/30/2021 0:00,23.03
Cielo SA,CIOXY,4/30/2021 0:00,0.67
City Developments,CDEVY,4/30/2021 0:00,5.9
Clariant AG,CLZNY,4/30/2021 0:00,21.17
CLP Holdings,CLPHY,4/30/2021 0:00,9.91
Coca-Cola Amatil ADR,CCLAY,4/30/2021 0:00,10.06
CochLear ADR,CHEOY,4/30/2021 0:00,86.39
Colruyt SA,CUYTY,4/30/2021 0:00,14.85
Commercial International Bank,CIBEY,4/30/2021 0:00,3.645
Commerzbank AG PK,CRZBY,4/30/2021 0:00,6.6
Commonwealth Bank of Australia PK,CMWAY,4/30/2021 0:00,68.68
Compagnie Financiere Richemont,CFRUY,4/30/2021 0:00,10.22
Compass Group ADR,CMPGY,4/30/2021 0:00,22.01
Computershare ADR,CMSQY,4/30/2021 0:00,10.98
Continental AG PK,CTTAY,4/30/2021 0:00,13.55
Credit Agricole SA PK,CRARY,4/30/2021 0:00,7.66
CSL,CSLLY,4/30/2021 0:00,104.36
Dai Nippon Printing ADR,DNPLY,4/30/2021 0:00,9.91
Daiichi Sankyo ADR,DSNKY,4/30/2021 0:00,25.62
Daikin Industries ADR,DKILY,4/30/2021 0:00,20.3
Daito Trust Construction Co,DIFTY,4/30/2021 0:00,26.77
Daiwa House ADR,DWAHY,4/30/2021 0:00,29.59
Daiwa ADR,DSEEY,4/30/2021 0:00,5.29
Danone PK,DANOY,4/30/2021 0:00,14.17
Danske Bank A/S ADR,DNKEY,4/30/2021 0:00,9.6
Dassault Systemes SA,DASTY,4/30/2021 0:00,231.94
DBS Group Holdings ADR,DBSDY,4/30/2021 0:00,89.49
Denso ADR,DNZOY,4/30/2021 0:00,32.31
Deutsche Boerse ADR,DBOEY,4/30/2021 0:00,17.14
Deutsche Lufthansa ADR,DLAKY,4/30/2021 0:00,13.09
Deutsche Post AG,DPSGY,4/30/2021 0:00,58.9
Deutsche Telekom ADR,DTEGY,4/30/2021 0:00,19.28
Direct Line Insurance,DIISY,4/30/2021 0:00,16.04
DNB ASA ADR,DNHBY,4/30/2021 0:00,21.64
Pan Pacific Intl,DQJCY,4/30/2021 0:00,21.48
East Japan Railway ADR,EJPRY,4/30/2021 0:00,11.41
EDP Energias de Portugal ADR,EDPFY,4/30/2021 0:00,55.98
Eurobank Ergasias,EGFEY,4/30/2021 0:00,0.46
Eisai Co ADR,ESALY,4/30/2021 0:00,65.58
Electricite de France SA,ECIFY,4/30/2021 0:00,2.87
Elekta ADR,EKTAY,4/30/2021 0:00,13.3
Enagas SA,ENGGY,4/30/2021 0:00,10.85
ENEL Societa per Azioni,ENLAY,4/30/2021 0:00,9.89
ENN Energy Holdings,XNGSY,4/30/2021 0:00,68.29
EON SE,EONGY,4/30/2021 0:00,12.09
Erste Group Bank AG PK,EBKDY,4/30/2021 0:00,17.88
Essilor International SA,ESLOY,4/30/2021 0:00,82.916
Eutelsat ADR,ETCMY,4/30/2021 0:00,3.27
Experian plc PK,EXPGY,4/30/2021 0:00,38.68
Fanuc Corporation,FANUY,4/30/2021 0:00,23.07
Fast Retailing ADR,FRCOY,4/30/2021 0:00,81.93
Leonardo ADR,FINMY,4/30/2021 0:00,4.03
First Pacific Company,FPAFY,4/30/2021 0:00,1.72
Fortescue Metals ADR,FSUGY,4/30/2021 0:00,34.82
Fresenius ADR,FSNUY,4/30/2021 0:00,12.41
Fuchs Petrolub ADR,FUPBY,4/30/2021 0:00,13.25
Subaru ADR,FUJHY,4/30/2021 0:00,9.275
FUJIFILM Holdings Corp,FUJIY,4/30/2021 0:00,64.72
Fujitsu ADR,FJTSY,4/30/2021 0:00,31.75
Gazprom Neft ADR,GZPFY,4/30/2021 0:00,24.14
Engie ADR,ENGIY,4/30/2021 0:00,14.88
Geely Automobile ADR,GELYY,4/30/2021 0:00,52.05
Genmab AS,GMAB,4/30/2021 0:00,36.87
Genting Berhad,GEBHY,4/30/2021 0:00,6.58
Getinge Industrier AB,GNGBY,4/30/2021 0:00,33.84
Givaudan ADR,GVDNY,4/30/2021 0:00,83.82
Glencore ADR,GLNCY,4/30/2021 0:00,8.1
Greek Org of Football Prognostics,GOFPY,4/30/2021 0:00,7.8
Banorte ADR,GBOOY,4/30/2021 0:00,29.4
Hang Lung Properties,HLPPY,4/30/2021 0:00,13.76
Hang Seng Bank,HSNGY,4/30/2021 0:00,19.54
Hannover Re,HVRRY,4/30/2021 0:00,92.5
HeidelbergCement ADR,HDELY,4/30/2021 0:00,18.28
Heineken NV,HEINY,4/30/2021 0:00,58.15
Hellenic Telecommunications Org,HLTOY,4/30/2021 0:00,8.44
Henderson Land Development,HLDCY,4/30/2021 0:00,4.46
Henkel AG & Co KGAA,HENKY,4/30/2021 0:00,24.81
Hennes & Mauritz AB,HNNMY,4/30/2021 0:00,4.87
Hermes International SA,HESAY,4/30/2021 0:00,125.46
Hitachi ADR,HTHIY,4/30/2021 0:00,98.71
Lafargeholcim ADR,HCMLY,4/30/2021 0:00,12.26
Hong Kong & China Gas Co,HOKCY,4/30/2021 0:00,1.64
Hong Kong Exchange & Clearing,HKXCY,4/30/2021 0:00,60.27
Hoya Corp,HOCPY,4/30/2021 0:00,114.25
Hugo Boss AG,BOSSY,4/30/2021 0:00,9.43
Husqvarna AB,HSQVY,4/30/2021 0:00,28.39
Hypera,HYPMY,4/30/2021 0:00,6.29
Iberdrola SA,IBDRY,4/30/2021 0:00,54.36
Impala Platinum Holdings Ltd PK,IMPUY,4/30/2021 0:00,18.95
Imperial Brands,IMBBY,4/30/2021 0:00,20.93
Industria de Diseno Textil,IDEXY,4/30/2021 0:00,17.78
Industrial Commercial Bank of China,IDCBY,4/30/2021 0:00,12.985
Infineon ADR,IFNNY,4/30/2021 0:00,40.02
Informa ADR,IFJPY,4/30/2021 0:00,15.62
Int Consolidated Airlines,ICAGY,4/30/2021 0:00,5.55
Intertek Group Plc,IKTSY,4/30/2021 0:00,86.23
Intesa Sanpaolo SpA PK,ISNPY,4/30/2021 0:00,16.73
Isuzu Motors,ISUZY,4/30/2021 0:00,10.09
Itochu ADR,ITOCY,4/30/2021 0:00,62.4
ITV ADR,ITVPY,4/30/2021 0:00,16.93
J Sainsbury PLC,JSAIY,4/30/2021 0:00,13.4
Jardine Matheson Holdings Ltd PK,JMHLY,4/30/2021 0:00,66.99
Jardine Strategic Holdings Ltd PK,JSHLY,4/30/2021 0:00,16.25
JBS SA,JBSAY,4/30/2021 0:00,11.13
Jeronimo Martins SGPS SA ADR,JRONY,4/30/2021 0:00,36.66
JGC Corp,JGCCY,4/30/2021 0:00,22.9
Johnson Matthey,JMPLY,4/30/2021 0:00,90.6
JSC MMC Norilsk Nickel ADR,NILSY,4/30/2021 0:00,34.16
JSR Corp,JSCPY,4/30/2021 0:00,30.36
Julius Baer Group,JBAXY,4/30/2021 0:00,12.52
Kao ADR,KAOOY,4/30/2021 0:00,12.83
KASIKORNBANK Public Co,KPCPY,4/30/2021 0:00,16.9
Kawasaki Heavy Industries ADR,KWHIY,4/30/2021 0:00,9.48
KBC Group SA,KBCSY,4/30/2021 0:00,38.75
KDDI Corp PK,KDDIY,4/30/2021 0:00,15.11
Kering SA,PPRUY,4/30/2021 0:00,80.11
Kimberly-Clark de Mexico,KCDMY,4/30/2021 0:00,8.63
Kingfisher ADR,KGFHY,4/30/2021 0:00,9.85
Kirin Holdings Co,KNBWY,4/30/2021 0:00,18.6
Koc Holdings AS,KHOLY,4/30/2021 0:00,10.82
Komatsu,KMTUY,4/30/2021 0:00,29.9
Kone Oyj ADR,KNYJY,4/30/2021 0:00,39.23
Koninklijke Ahold ADR,ADRNY,4/30/2021 0:00,26.88
Kubota ADR,KUBTY,4/30/2021 0:00,117.686
Kunlun Energy Co Ltd PK,KLYCY,4/30/2021 0:00,11.05
L’Air Liquide,AIQUY,4/30/2021 0:00,33.66
Legal & General Group Plc,LGGNY,4/30/2021 0:00,18.92
Lend Lease,LLESY,4/30/2021 0:00,10.19
Lenovo Group Ltd PK,LNVGY,4/30/2021 0:00,27.36
Liquefied Natural Gas Ltd PK,LNGLY,4/30/2021 0:00,0.0904
Lixil Group Corp,JSGRY,4/30/2021 0:00,54.71
Localiza Rent A Car SA,LZRFY,4/30/2021 0:00,11.76
Lonza Group AG,LZAGY,4/30/2021 0:00,63.37
L’Oreal ADR,LRLCY,4/30/2021 0:00,81.81
Lukoil DRC,LUKOY,4/30/2021 0:00,77.24
Lynas ADR,LYSDY,4/30/2021 0:00,4.2
Macquarie Group ADR,MQBKY,4/30/2021 0:00,124.06
Marfrig Global Foods SA,MRRTY,4/30/2021 0:00,3.563
Marks & Spencer Group Plc,MAKSY,4/30/2021 0:00,4.42
Marubeni ADR,MARUY,4/30/2021 0:00,83.52
Mazda Motor ADR,MZDAY,4/30/2021 0:00,3.85
Merck ADR,MKKGY,4/30/2021 0:00,35.21
Michelin Cie Des Estb,MGDDY,4/30/2021 0:00,28.94
Mitsubishi Corp,MSBHY,4/30/2021 0:00,27.7
Mitsubishi Electric ADR,MIELY,4/30/2021 0:00,30.75
Mitsubishi Estate ADR,MITEY,4/30/2021 0:00,16.506
Monotaro Co,MONOY,4/30/2021 0:00,25.75
Mr Price Group,MRPLY,4/30/2021 0:00,12.61
MS&AD Insurance Group Holdings PK,MSADY,4/30/2021 0:00,14.23
MTN Group Ltd PK,MTNOY,4/30/2021 0:00,6.36
MTU Aero Engines AG,MTUAY,4/30/2021 0:00,125.67
Muenchener Rueckver Ges,MURGY,4/30/2021 0:00,28.89
Murata Manufacturing Inc,MRAAY,4/30/2021 0:00,19.92
Naspers ADR,NPSNY,4/30/2021 0:00,45.62
National Australia Bank ADR,NABZY,4/30/2021 0:00,10.22
Nedbank Group Ltd,NDBKY,4/30/2021 0:00,10.205
Nestle ADR,NSRGY,4/30/2021 0:00,119.53
New World ADR,NDVLY,4/30/2021 0:00,2.64
Newcrest Mining Ltd PK,NCMGY,4/30/2021 0:00,20.53
Nikon Corp,NINOY,4/30/2021 0:00,9.35
Nippon Steel ADR,NPSCY,4/30/2021 0:00,17.55
Nippon Yusen Kabushiki Kaisha,NPNYY,4/30/2021 0:00,8.06
Nissan Motor ADR,NSANY,4/30/2021 0:00,10.04
Nitto Denko Corp,NDEKY,4/30/2021 0:00,41.44
Nordea Bank ADR,NRDBY,4/30/2021 0:00,10.39
Norsk Hydro ASA ADR,NHYDY,4/30/2021 0:00,6.355
Novozymes AS,NVZMY,4/30/2021 0:00,71.19
NSK ADR,NPSKY,4/30/2021 0:00,18.47
Olympus Corp,OCPNY,4/30/2021 0:00,20.93
OMRON ADR,OMRNY,4/30/2021 0:00,75.72
OMV AG PK,OMVKY,4/30/2021 0:00,49.36
Ono Pharmaceutical Co,OPHLY,4/30/2021 0:00,8.74
Orkla ASA ADR,ORKLY,4/30/2021 0:00,10.32
Otsuka ADR,OTSKY,4/30/2021 0:00,19.11
Panasonic Corp PK,PCRFY,4/30/2021 0:00,11.82
Pandora ADR,PANDY,4/30/2021 0:00,28.3
Persimmon Plc,PSMMY,4/30/2021 0:00,87.1
Petrofac ADR,POFCY,4/30/2021 0:00,0.88
Ping An Insurance Company of China,PNGAY,4/30/2021 0:00,21.87
Piraeus Bank ADR,BPIRY,4/30/2021 0:00,1.2
Porsche Automobile Holding SE,POAHY,4/30/2021 0:00,10.56
Power Assets Holdings,HGKGY,4/30/2021 0:00,6.12
Prada Spa PK,PRDSY,4/30/2021 0:00,12.78
Premier Oil ADR,PMOIY,4/30/2021 0:00,0.29
Astra Int,PTAIY,4/30/2021 0:00,7.55
PT Bank Mandiri Persero TBK,PPERY,4/30/2021 0:00,8.46
Publicis Groupe SA,PUBGY,4/30/2021 0:00,16.12
QBE Insurance Group ADR,QBIEY,4/30/2021 0:00,7.51
Randstad Holdings NV,RANJY,4/30/2021 0:00,36.23
Reckitt Benckiser ADR,RBGLY,4/30/2021 0:00,18.12
Red Electrica ADR,RDEIY,4/30/2021 0:00,9.12
Rentokil ADR,RTOKY,4/30/2021 0:00,34.9
Repsol SA,REPYY,4/30/2021 0:00,11.95
Robinsons Retail Holdings Inc,RRETY,4/30/2021 0:00,10.82
Roche Holding ADR,RHHBY,4/30/2021 0:00,40.71
Rolls Royce Holdings plc,RYCEY,4/30/2021 0:00,1.48
Royal DSM NV,RDSMY,4/30/2021 0:00,44.85
Koninklijke ADR,KKPNY,4/30/2021 0:00,3.48
Royal Mail ADR,ROYMY,4/30/2021 0:00,13.69
RWE AG PK,RWEOY,4/30/2021 0:00,38.03
Ryohin Keikaku Co,RYKKY,4/30/2021 0:00,20.98
Safran SA,SAFRY,4/30/2021 0:00,37.2
Sage ADR,SGPYY,4/30/2021 0:00,35.83
Sampo OYJ,SAXPY,4/30/2021 0:00,23.63
Sands China ADR,SCHYY,4/30/2021 0:00,47.34
Sandvik AB ADR,SDVKY,4/30/2021 0:00,24.93
Sanlam Ltd PK,SLLDY,4/30/2021 0:00,7.73
Santen Pharmaceutical Co,SNPHY,4/30/2021 0:00,12.86
Santos ADR,SSLZY,4/30/2021 0:00,5.36
Sappi Ltd ADR,SPPJY,4/30/2021 0:00,3.495
Sberbank,SBRCY,4/30/2021 0:00,15.77
Schneider Electric SA,SBGSY,4/30/2021 0:00,31.855
SCOR PK,SCRYY,4/30/2021 0:00,3.225
Secom ADR,SOMLY,4/30/2021 0:00,20.75
Seiko Epson ADR,SEKEY,4/30/2021 0:00,8.61
Sekisui House ADR,SKHSY,4/30/2021 0:00,20.28
Seven i ADR,SVNDY,4/30/2021 0:00,21.52
Severn Trent PLC PK,STRNY,4/30/2021 0:00,34.315
SGS SA,SGSOY,4/30/2021 0:00,29.55
Sharp ADR,SHCAY,4/30/2021 0:00,4.185
Shin-Etsu Chemical ADR,SHECY,4/30/2021 0:00,42.34
Shiseido Company,SSDOY,4/30/2021 0:00,72.8
Shoprite ADR,SRGHY,4/30/2021 0:00,9.9
Sims Metal Management Ltd PK,SMSMY,4/30/2021 0:00,12.285
Singapore Airlines,SINGY,4/30/2021 0:00,7.59
Singapore Telecommunications PK,SGAPY,4/30/2021 0:00,18.74
SMC Corp Japan,SMCAY,4/30/2021 0:00,29.11
Smiths Group Plc,SMGZY,4/30/2021 0:00,22.94
Snam ADR,SNMRY,4/30/2021 0:00,11.12
Societe Generale ADR,SCGLY,4/30/2021 0:00,5.695
Sodexo PK,SDXAY,4/30/2021 0:00,19.97
SoftBank Group,SFTBY,4/30/2021 0:00,45.1
Sonova Holding AG,SONVY,4/30/2021 0:00,59.06
Spark New Zealand ADR,SPKKY,4/30/2021 0:00,15.76
SSE ADR,SSEZY,4/30/2021 0:00,20.24
Standard Bank Group Ltd PK,SGBLY,4/30/2021 0:00,8.18
Stora Enso Oyj PK,SEOAY,4/30/2021 0:00,19.27
Subsea 7 ADR,SUBCY,4/30/2021 0:00,10.21
Suez Environnement Co SA,SZEVY,4/30/2021 0:00,11.89
Sumitomo ADR,SSUMY,4/30/2021 0:00,13.67
Sumitomo Metal ADR,SMMYY,4/30/2021 0:00,10.68
Sumitomo Mitsui Trust Holdings PK,SUTNY,4/30/2021 0:00,3.42
Sun Hung Kai Properties,SUHJY,4/30/2021 0:00,15.13
Suntory Beverage & Food,STBFY,4/30/2021 0:00,16.83
Surgutneftegaz OAO,SGTPY,4/30/2021 0:00,5.72
Svenska Handelsbanken PK,SVNLY,4/30/2021 0:00,5.74
Swatch Group AG,SWGAY,4/30/2021 0:00,15.25
Swedbank AB,SWDBY,4/30/2021 0:00,17.74
Swire Pacific,SWRAY,4/30/2021 0:00,8.11
Swiss Re,SSREY,4/30/2021 0:00,23.3
SwissCom AG,SCMWY,4/30/2021 0:00,54.4
Symrise Ag PK,SYIEY,4/30/2021 0:00,32.16
Sysmex Corp,SSMXY,4/30/2021 0:00,50.15
Takeda Pharma ADR,TAK,4/30/2021 0:00,16.7
Tate & Lyle ADR,TATYY,4/30/2021 0:00,44.35
TDK ADR,TTDKY,4/30/2021 0:00,136.35
Technicolor,TCLRY,4/30/2021 0:00,0.12
Techtronic Industries ADR,TTNDY,4/30/2021 0:00,91.56
Teijin,TINLY,4/30/2021 0:00,16.5
Telenor ASA ADR,TELNY,4/30/2021 0:00,17.8
Teleperformance PK,TLPFY,4/30/2021 0:00,193.19
Telia ADR,TLSNY,4/30/2021 0:00,8.23
Telstra Corporation ADR,TLSYY,4/30/2021 0:00,13.07
Terna Rete Elettrica Nazionale,TEZNY,4/30/2021 0:00,22.04
Tesco PLC,TSCDY,4/30/2021 0:00,9.15
THK Co,THKLY,4/30/2021 0:00,17.17
Tokio Marine Holdings Inc,TKOMY,4/30/2021 0:00,47.8
Tokyo Electron Ltd PK,TOELY,4/30/2021 0:00,114
Tokyo Gas Co,TKGSY,4/30/2021 0:00,10.2
Toray Industries ADR,TRYIY,4/30/2021 0:00,12.43
Toshiba Corp PK,TOSYY,4/30/2021 0:00,20.92
Toyota Industries Corporation,TYIDY,4/30/2021 0:00,80.75
TravelSky ADR,TSYHY,4/30/2021 0:00,21.51
Treasury Wine Estates Ltd PK,TSRYY,4/30/2021 0:00,7.72
Trend Micro ADR,TMICY,4/30/2021 0:00,47.89
Tullow Oil ADR,TUWOY,4/30/2021 0:00,0.336
Turkiye Garanti Bankasi AS,TKGBY,4/30/2021 0:00,0.91
UbiSoft Entertainment Inc,UBSFY,4/30/2021 0:00,15
UCB SA,UCBJY,4/30/2021 0:00,47.54
Unicharm Corp,UNICY,4/30/2021 0:00,7.732
United Overseas Bank ADR,UOVEY,4/30/2021 0:00,39.95
United Utilities ADR,UUGRY,4/30/2021 0:00,27.2
